Unnamed: 0,mra_D1_min,mra_D1_max,mra_D1_mean,mra_D1_sd,mra_D1_range,mra_D1_zero,mra_D2_min,mra_D2_max,mra_D2_mean,mra_D2_sd,mra_D2_range,mra_D2_zero,mra_D3_min,mra_D3_max,mra_D3_mean,mra_D3_sd,mra_D3_range,mra_D3_zero
191,-4.28228138750295e-07,6.37245579342064e-07,-2.19356245796483e-27,5.11574420810284e-09,1.06547371809236e-06,0,-2.06616390926519e-07,3.17981814618793e-07,4.03784724307215e-28,3.2744492517174203e-09,5.24598205545312e-07,0,-2.56924895720698e-07,2.33670518387677e-07,2.12493430031715e-27,3.40051256402109e-09,4.90595414108375e-07,0
192,-2.8746305356873e-07,3.64011606582313e-07,1.39664309851556e-27,4.02537244414413e-09,6.51474660151043e-07,0,-2.24606051225388e-07,2.19599727001908e-07,5.09228501677956e-27,2.87510644090985e-09,4.44205778227296e-07,0,-1.27922345295747e-07,1.8574372762893e-07,-9.18758478883187e-27,3.6037737917791902e-09,3.13666072924677e-07,0
193,-1.10325206912971e-07,1.3211014194396e-07,1.25245012979792e-27,1.8551940207588702e-09,2.42435348856931e-07,0,-1.1783354984355e-07,1.2146912300226e-07,3.14170440709563e-27,2.1240097708440903e-09,2.3930267284581e-07,0,-7.45764480296813e-08,1.1595926851622e-07,-1.11567315735627e-26,2.68371186767577e-09,1.90535716545901e-07,0
194,-1.75747368050908e-07,2.24004148409392e-07,-1.01539407170955e-27,2.10401798544169e-09,3.997515164603e-07,0,-3.30497173332169e-07,3.18538842570619e-07,5.39544694436702e-28,3.0974729920314703e-09,6.49036015902789e-07,0,-2.92117053063761e-07,2.65357954751331e-07,6.0876278011892e-27,3.55931364625944e-09,5.57475007815093e-07,0
195,-1.59365094944894e-07,2.74625178566635e-07,-7.7350667293571e-28,2.2565474032406703e-09,4.33990273511529e-07,0,-1.61048852316002e-07,2.32121021055153e-07,2.53885315955194e-28,2.60920843024415e-09,3.93169873371155e-07,0,-1.29786262909265e-07,1.36047904803316e-07,-2.58631379412604e-27,2.7070137491826902e-09,2.65834167712581e-07,0
196,-1.10767816941549e-07,1.90499446866936e-07,3.68243892107935e-28,1.8981885844515e-09,3.01267263808486e-07,0,-1.49284070319205e-07,2.37524259275452e-07,-1.9814679908284598e-27,2.3208229363535204e-09,3.86808329594658e-07,0,-7.49566833827294e-08,1.08948476477367e-07,-6.92492546495401e-27,2.4707911209851303e-09,1.83905159860097e-07,0
197,-4.33049313805354e-07,7.54912275834164e-07,-2.8059282157355598e-27,5.07792561009037e-09,1.18796158963952e-06,0,-2.99646153916772e-07,2.34464780192443e-07,-1.7871754217173e-27,3.90871184453735e-09,5.34110934109215e-07,0,-2.00957608847302e-07,2.43153559416466e-07,-1.03238425857362e-26,3.8045162207507914e-09,4.44111168263768e-07,0
198,-8.33834280553429e-07,1.42852353444957e-06,1.98619672934197e-27,9.072834809800791e-09,2.262357815003e-06,0,-1.12153626273324e-06,7.05864127929725e-07,1.83375638566688e-27,8.1814708819441e-09,1.82740039066296e-06,0,-6.86044308389469e-07,1.13108646768912e-06,3.1972711705974e-27,1.01892585825623e-08,1.81713077607859e-06,0
199,-1.18012671012983e-07,2.18428414241404e-07,1.6917823442974599e-28,1.8868535194504703e-09,3.36441085254386e-07,0,-7.78456457745249e-08,1.06635498169293e-07,1.95228632876765e-27,1.72715277592995e-09,1.84481143943818e-07,0,-7.66429330973487e-08,1.28474396508258e-07,-2.0658409942855093e-28,2.37584097501105e-09,2.05117329605606e-07,0
200,-62.8337676962934,64.5573240210035,-3.23083463355301e-18,6.62346257654736,127.391091717297,0,-59.2234177416759,73.141893215533,3.33152300979812e-18,7.32972643017165,132.365310957209,0,-72.2255919283463,65.1130654224775,8.14359435603732e-18,9.03502192379291,137.338657350824,0
201,-53.2749355545566,66.283931581391,2.8350506460507803e-19,3.1964190415411,119.558867135948,0,-71.0393046503497,101.169789409262,3.1792623732658497e-18,4.50486089514038,172.209094059612,0,-54.234977826423,59.1680621296079,7.91654246878721e-18,6.6997369097034,113.403039956031,0
202,-54.7823432818095,61.185471477406,1.55398389940759e-18,3.13791785158273,115.967814759215,0,-69.2908065605902,108.312971457597,6.66972332786395e-19,4.63434686420107,177.603778018187,0,-68.2666442959828,73.4821685506285,-1.28964060236484e-17,6.61222665124093,141.748812846611,0
203,-50.7928672700928,57.8847019857734,2.21031679006478e-18,3.1585603605071,108.677569255866,0,-72.4330977469855,109.719073815708,2.07108648463151e-18,4.59382203032509,182.152171562693,0,-50.9564547713733,68.8374044835679,-5.25852170871257e-18,6.36947412934254,119.793859254941,0
204,-47.6905840723405,64.4997436152157,-1.086288383263e-18,3.15581155558902,112.190327687556,0,-61.8532526636146,86.9661379580724,-2.49834039769764e-18,4.34228796155866,148.819390621687,0,-53.3226067726814,63.8747813122043,-2.212340257661e-18,6.32294537573532,117.197388084886,0
205,-40.2687866932211,53.0758598073691,2.03146735183156e-18,3.03981560076096,93.3446465005902,0,-49.2577336560169,83.9284231664214,2.95247964139617e-18,4.28799993958914,133.186156822438,0,-68.9675555545379,63.0965367069245,-2.06970932082056e-18,6.26416799952971,132.064092261462,0
206,-34.1928535830868,46.9544726233437,1.07433580722952e-18,3.12496994236679,81.1473262064305,0,-54.8804232958538,90.011107834482,2.08251479665638e-18,4.44799458619118,144.891531130336,0,-54.8863557514955,79.4967683308488,-1.45679706447712e-17,6.6034976177251,134.383124082344,0
207,-45.3340365823386,47.4184163715557,-2.3662492813361698e-18,3.19505430795333,92.7524529538943,0,-57.9974523589842,100.986147355251,-3.76214701752047e-19,4.54817331568602,158.983599714236,0,-51.2198828266569,77.256519937041,-6.67367847664472e-19,6.46424781549835,128.476402763698,0
208,-51.4954100548924,51.8652655192881,2.36621790974553e-18,3.11491585927726,103.360675574181,0,-63.41154737292,107.123391456291,2.61725304103968e-18,4.47353548738711,170.534938829211,0,-56.4001944417214,83.6725822678024,1.14920410828961e-18,6.88786665720072,140.072776709524,0
209,-38.9329796454618,59.0025905716409,1.26872986862439e-18,3.15286114812956,97.9355702171027,0,-61.001823230737,93.9063025111472,3.42477423579208e-18,4.54621122329738,154.908125741884,0,-54.6713022080898,86.8141690885466,2.8743278775308698e-18,6.8513227046777,141.485471296636,0
210,-5.25937259952806e-09,6.0758615952979e-09,8.12667051643327e-29,1.91177227674266e-10,1.1335234194826e-08,0,-1.01944408136833e-08,1.6658909468658e-08,-2.3803437452721693e-28,3.03681173536108e-10,2.68533502823413e-08,0,-9.985816849697533e-09,1.43879544806287e-08,1.02433777917701e-27,4.70065838348645e-10,2.43737713303262e-08,0
211,-7.49478058451033e-09,6.5861637689108306e-09,-8.64259964719122e-29,2.24921248721633e-10,1.40809443534212e-08,0,-1.03419238062852e-08,1.37646870979567e-08,5.90551887125643e-30,3.54283424359704e-10,2.41066109042418e-08,0,-1.09869612614023e-08,1.72164851688075e-08,-5.5356438203784e-30,5.73086010519524e-10,2.82034464302098e-08,0
212,-8.49085335431892e-09,1.05900574403464e-08,-1.02824135672127e-28,2.55792688896292e-10,1.90809107946653e-08,0,-1.43069162812535e-08,2.10726217144153e-08,3.2208700040897e-28,4.04969180679332e-10,3.53795379956689e-08,0,-1.1690896704924e-08,1.83351399111703e-08,-1.57672355514414e-28,6.03940226310042e-10,3.00260366160943e-08,0
213,-8.21715495008951e-09,1.14259377409075e-08,-1.16876734668863e-28,2.61635458892154e-10,1.9643092690997e-08,0,-1.30603692208067e-08,1.96424974839503e-08,2.61657074895244e-28,3.89677176697161e-10,3.2702866704757e-08,0,-1.09020869874764e-08,1.7632087235125e-08,-8.88450185931151e-29,5.82073855304931e-10,2.85341742226014e-08,0
214,-7.2797234854189e-09,1.23971309913215e-08,-1.0545262451982099e-28,2.90701150608202e-10,1.96768544767404e-08,0,-1.44067208403164e-08,2.12772099399186e-08,-1.7327295347847496e-28,4.00864325165011e-10,3.5683930780235e-08,0,-1.24894430894528e-08,1.56451014648547e-08,1.0216072831656e-27,5.68836442066602e-10,2.81345445543076e-08,0
215,-1.10485937958374e-08,1.86435808008532e-08,-2.92694439994932e-28,3.18981780078238e-10,2.96921745966905e-08,0,-1.88338258776358e-08,2.74439749965724e-08,-3.957838552345189e-28,4.29570116298018e-10,4.62778008742082e-08,0,-1.5061027116583e-08,1.93661309298407e-08,1.55943008126116e-27,6.10122576263436e-10,3.44271580464237e-08,0
216,-1.28146593999706e-08,1.85582751633075e-08,-1.43120391916938e-28,3.19234135235852e-10,3.13729345632781e-08,0,-1.90666490468152e-08,2.83813625771979e-08,-9.04620607836317e-29,5.02214080613279e-10,4.74480116240131e-08,0,-1.49534972642247e-08,2.05689216795981e-08,9.58264453448208e-28,5.93262982705624e-10,3.55224189438227e-08,0
217,-9.501717481668641e-09,1.46747279766168e-08,-1.10732545412942e-28,2.83704726834198e-10,2.41764454582854e-08,0,-2.0900190096198e-08,3.09219470839097e-08,7.971239303049259e-28,5.13212105060034e-10,5.18221371801077e-08,0,-1.31342041786966e-08,1.69020337652679e-08,9.582348525848327e-29,5.98828253557164e-10,3.00362379439645e-08,0
218,-1.15642286006559e-08,1.2952183651885e-08,-8.42820020925514e-29,2.95291415973542e-10,2.45164122525408e-08,0,-2.14648067979292e-08,3.21651152495719e-08,-5.17900718371312e-28,4.88637021117882e-10,5.36299220475011e-08,0,-2.04428229021287e-08,2.64323968942704e-08,5.1667510882121e-28,6.54929669335089e-10,4.6875219796399e-08,0
219,-1.63492262445267e-08,2.40455064078646e-08,-1.72214846612701e-28,3.36622043633645e-10,4.03947326523913e-08,0,-1.59513998127205e-08,2.57748316207398e-08,2.45565293537332e-29,4.82170072412369e-10,4.17262314334603e-08,0,-1.57520965267832e-08,2.18830361830527e-08,5.43253331168506e-28,6.84612743287301e-10,3.76351327098359e-08,0
220,-1.0613416158305e-06,1.04492875737313e-06,-4.56184725768339e-27,1.76560564074572e-08,2.10627037320363e-06,0,-1.67100280257361e-06,1.08514962008701e-06,4.216536970662459e-28,2.81561441054902e-08,2.75615242266062e-06,0,-8.92322113406905e-07,1.58847757206131e-06,-4.61582836916295e-26,3.07099804768215e-08,2.48079968546821e-06,0
221,-7.15227281529652e-07,7.18768620761401e-07,7.20050452731376e-27,1.02663729570626e-08,1.43399590229105e-06,0,-7.78723344025767e-07,4.75245239188143e-07,9.26272384399804e-27,1.35068225753176e-08,1.25396858321391e-06,0,-3.63336146143924e-07,6.48599874849776e-07,-1.5959674487311098e-26,1.76786155640545e-08,1.0119360209937e-06,0
222,-2.86316354563228e-07,1.95509239956925e-07,2.21748617850935e-27,4.63382968873329e-09,4.81825594520154e-07,0,-5.75672582720712e-07,8.76808838583696e-07,-1.50585542784504e-27,1.13507381170979e-08,1.45248142130441e-06,0,-2.40068744094298e-07,3.68653302728518e-07,-8.8184012363957e-28,1.37994330280648e-08,6.08722046822816e-07,0
223,-1.07428742408445e-07,1.32748429661881e-07,6.5883854997817795e-28,3.99629114018463e-09,2.40177172070326e-07,0,-1.6116555177957e-07,1.87452698162518e-07,-6.8146547880802e-27,8.0629107216495e-09,3.48618249942088e-07,0,-1.67935450264011e-07,2.29054444554757e-07,1.34271206643061e-26,1.21935155971078e-08,3.96989894818768e-07,0
224,-1.54714886888533e-07,3.08561688784406e-07,-1.91310268031171e-28,5.03128445105322e-09,4.63276575672939e-07,0,-2.84341829756623e-07,2.21314776808548e-07,-1.28609751776741e-26,9.066232841888212e-09,5.05656606565171e-07,0,-2.27540247930825e-07,3.38615874809584e-07,4.11260603721203e-27,1.33695799848632e-08,5.66156122740409e-07,0
225,-2.52121253590168e-07,2.53498766018635e-07,9.48886452832443e-28,4.924812272128161e-09,5.05620019608803e-07,0,-3.88961494665931e-07,4.99000815153622e-07,-1.03202506086942e-26,9.67206271298458e-09,8.87962309819553e-07,0,-3.43639045608369e-07,2.92367038318951e-07,3.1106821557469398e-27,1.24316292534016e-08,6.3600608392732e-07,0
226,-1.08551629234938e-07,1.64585104804793e-07,-9.57500010448016e-28,4.41220793913066e-09,2.73136734039732e-07,0,-1.89866853029132e-07,2.90565670950102e-07,-5.98818729383046e-27,8.64179062468334e-09,4.80432523979234e-07,0,-2.14232311624786e-07,3.18068902567171e-07,1.34421423472264e-26,1.26587824148908e-08,5.32301214191956e-07,0
227,-2.4173072945373e-07,2.97742413788635e-07,-2.76286662618743e-28,4.661881385565831e-09,5.39473143242365e-07,0,-4.68117619116817e-07,3.40188772837905e-07,3.97408513447014e-27,9.14763904373146e-09,8.08306391954722e-07,0,-6.42048114788077e-07,9.75966011093396e-07,4.91325306304679e-27,1.51400861000411e-08,1.61801412588147e-06,0
228,-9.59945624230866e-08,1.67423033847869e-07,-1.33789919317865e-27,4.18151068278335e-09,2.63417596270956e-07,0,-2.44402945504913e-07,2.55637224908631e-07,-7.83490454876312e-27,8.773624873307271e-09,5.00040170413544e-07,0,-2.20208126146306e-07,2.06116643749073e-07,1.4902355896026002e-26,1.18228468670637e-08,4.26324769895379e-07,0
229,-1.16016995191834e-07,1.64544551133663e-07,1.50780536058299e-27,5.003110538361631e-09,2.80561546325497e-07,0,-2.37752900209917e-07,3.76362033005931e-07,1.3589241224244898e-26,1.04088607834972e-08,6.14114933215847e-07,0,-2.34120822576374e-07,3.31174480143087e-07,6.27116663433669e-27,1.5302739078378e-08,5.6529530271946e-07,0
230,-1.82024516235374e-08,3.10917399277299e-08,2.03997907733677e-29,3.0851624336975503e-10,4.92941915512673e-08,50402,-1.80334778878802e-08,2.69788560804951e-08,9.38432250351106e-29,2.73148903141217e-10,4.50123339683753e-08,50402,-1.62809530025669e-08,1.96345404121764e-08,-6.35877419874291e-28,2.53459347210033e-10,3.59154934147432e-08,50402
231,-6.9733820372584e-09,1.30402976231078e-08,8.54636850366522e-29,1.43349240737354e-10,2.00136796603662e-08,41710,-9.288523640604022e-09,1.35725207814795e-08,-9.41725909651186e-29,2.08493399109026e-10,2.28610444220835e-08,41710,-7.721256684558481e-09,1.15575486801617e-08,-2.4906898552739893e-28,2.07034248515399e-10,1.92788053647202e-08,41710
232,-2.56370085897771e-08,2.82154610656148e-08,-8.19307079771573e-29,3.76105476564185e-10,5.38524696553919e-08,41624,-2.79307863864536e-08,4.46683847978901e-08,-6.3229108633297195e-28,5.66792352285832e-10,7.25991711843437e-08,41624,-2.08607046197338e-08,3.32767393502709e-08,1.49256473438302e-27,5.19719211923248e-10,5.41374439700047e-08,41624
233,-1.8871649982662e-08,3.29640857451942e-08,-1.27002513783409e-28,3.67701036662118e-10,5.18357357278562e-08,42088,-2.31801874977301e-08,3.07348842154049e-08,1.1563154523875899e-28,5.58730542317368e-10,5.39150717131349e-08,42088,-2.32907147597039e-08,3.01981642434458e-08,5.51748138393977e-29,8.66926064471524e-10,5.34888790031497e-08,42088
234,-2.28304790870974e-08,1.90511319183595e-08,-1.88429285473682e-28,2.87405654944267e-10,4.18816110054569e-08,41968,-2.91850766419716e-08,2.20289510934713e-08,-2.62809806471671e-29,4.31946496984306e-10,5.12140277354429e-08,41968,-2.24037228364287e-08,3.71324309171263e-08,-9.45837686093668e-28,5.99430603961003e-10,5.9536153753555e-08,41968
235,-1.14506041968754e-08,9.972841135261633e-09,4.86688873877636e-29,1.66221455831401e-10,2.1423445332137e-08,42574,-1.69474155500299e-08,2.37560986866493e-08,9.2490143679164e-29,2.43910287410221e-10,4.07035142366792e-08,42574,-1.09649681283025e-08,1.53291090717893e-08,-3.6980922072461893e-28,2.80646132891158e-10,2.62940772000918e-08,42574
236,-1.13883097949907e-08,1.42456315589101e-08,4.19611174750864e-29,1.95454914426659e-10,2.56339413539007e-08,42698,-2.0726841267758e-08,3.04436979894532e-08,-1.85443123852188e-28,3.69721927203534e-10,5.11705392572112e-08,42698,-1.00103599606267e-08,1.26277872660465e-08,-5.43739731036893e-29,3.00707715326137e-10,2.26381472266732e-08,42698
237,-8.206155090241691e-09,1.06019305309933e-08,-2.7039395681078296e-30,1.473605345689e-10,1.8808085621235e-08,43836,-8.890920260805191e-09,1.12959252139041e-08,1.29495412268003e-28,2.30978727417658e-10,2.01868454747093e-08,43836,-1.67877192019892e-08,1.86981682867721e-08,-4.460046688561159e-28,4.74947713419727e-10,3.54858874887613e-08,43836
238,-9.57554426374904e-09,1.03653834742355e-08,-7.66710277029336e-29,2.20115074114407e-10,1.99409277379845e-08,43088,-2.10691279045874e-08,2.73570380185522e-08,1.64896304452575e-29,4.44385943014615e-10,4.84261659231396e-08,43088,-2.18109830640548e-08,2.92816090611321e-08,-3.47988905719071e-28,6.19325623596983e-10,5.10925921251869e-08,43088
239,-1.97638569565651e-08,3.49300160555427e-08,-1.18987469221874e-28,3.64770295015167e-10,5.46938730121078e-08,41468,-3.021703859545e-08,4.4237521203814e-08,-2.41768236129139e-29,4.72953943320285e-10,7.44545597992641e-08,41468,-1.3791772553688e-08,2.05198865134672e-08,1.29122829025024e-28,5.29324029355085e-10,3.43116590671552e-08,41468
240,-1.70973262315095e-07,1.15426611757652e-07,1.78547070371896e-27,3.38835332152767e-09,2.86399874072747e-07,6084,-1.8693271138655e-07,2.80613103073744e-07,-3.66362374910536e-27,5.19911665909515e-09,4.67545814460294e-07,6084,-1.84750783169206e-07,2.75183204745278e-07,-1.05801649123234e-27,7.088369823682981e-09,4.59933987914484e-07,6084
241,-6.51257514637182e-08,1.04344660286257e-07,1.65365766161228e-29,1.74474793530089e-09,1.69470411749975e-07,30,-1.15350116673289e-07,1.81803805807504e-07,-1.06628213673653e-27,2.96687197164993e-09,2.97153922480793e-07,30,-1.49558365210413e-07,2.29653593307324e-07,-5.43860018716941e-27,4.651283680522821e-09,3.79211958517737e-07,30
242,-8.75682003890521e-08,1.58375709670596e-07,-7.218497278161609e-28,2.0676895686303e-09,2.45943910059648e-07,34,-2.77654091994812e-07,2.35433055251333e-07,-1.46851288737822e-27,4.31122704222839e-09,5.13087147246146e-07,34,-2.50051544510293e-07,4.05111930313018e-07,2.93691819373637e-27,6.80837991030331e-09,6.55163474823311e-07,34
243,-7.5314364337038e-08,1.22716832736269e-07,-1.35648010876537e-28,2.3272628794465704e-09,1.98031197073307e-07,6,-1.64477700037377e-07,1.87451838616531e-07,2.83874306955197e-27,4.3336064388017906e-09,3.51929538653909e-07,6,-2.82977776625789e-07,2.9182329832397e-07,1.27375745166487e-27,6.535588389132331e-09,5.74801074949759e-07,6
244,-1.00374694339322e-07,7.72622181411194e-08,2.9696441659973e-28,2.05483126225394e-09,1.77636912480441e-07,138,-1.14389502446478e-07,1.71442500629308e-07,-3.031575138323549e-28,3.7665418001001115e-09,2.85832003075786e-07,138,-2.36519643922879e-07,2.67903195649504e-07,-1.20076054105745e-27,6.061441649284981e-09,5.04422839572383e-07,138
245,-9.14814210026477e-08,9.3300399614342e-08,4.31691347913827e-28,2.0614612557090703e-09,1.8478182061699e-07,56,-7.34488528332218e-08,1.10084831861843e-07,2.7278224334516495e-27,2.9384227993300403e-09,1.83533684695065e-07,56,-1.02287470875951e-07,1.86991958686616e-07,1.00413547675175e-26,4.71936537078851e-09,2.89279429562567e-07,56
246,-9.84976488122944e-08,1.37061846926237e-07,-1.99344420322586e-28,2.0249387520603103e-09,2.35559495738531e-07,48,-8.22444636874083e-08,1.1265111946139e-07,3.42779072247081e-27,2.76377353656959e-09,1.94895583148798e-07,48,-1.01649984147874e-07,1.68304672749009e-07,2.29175414581547e-27,4.05866814286174e-09,2.69954656896883e-07,48
247,-7.69711366220805e-08,1.00711558187638e-07,4.84058381732058e-29,1.8094398120833e-09,1.77682694809719e-07,110,-1.03317310320584e-07,1.70464964338937e-07,-1.25951193723646e-27,3.3431692255604e-09,2.73782274659521e-07,110,-1.18597320914666e-07,1.37082987632331e-07,4.53072012113154e-27,4.82654324801226e-09,2.55680308546997e-07,110
248,-7.56211055041367e-08,8.68728671654451e-08,-1.63429781435916e-27,1.83872548169678e-09,1.62493972669582e-07,82,-1.1722401356533e-07,1.50508361486743e-07,-5.91688387237037e-27,3.15663349505746e-09,2.67732375052073e-07,82,-6.16868164114809e-08,8.95119799220348e-08,-5.30730335135242e-27,3.722526983440889e-09,1.51198796333516e-07,82
249,-1.07425343601834e-07,1.87441998178806e-07,5.49434316218794e-28,2.02229393875134e-09,2.9486734178064e-07,6,-1.01793436379376e-07,1.40000128621923e-07,-1.2069207207145299e-27,2.96924943763699e-09,2.41793565001299e-07,6,-9.07906068112985e-08,7.92892291990488e-08,8.32569642784369e-27,3.51314712166417e-09,1.70079836010347e-07,6
250,-3.216747487537e-09,3.3770941800355902e-09,-8.64457222075145e-30,1.01026020453723e-10,6.59384166757259e-09,0,-3.36020070147159e-09,3.5411920745046e-09,6.94939741661498e-29,1.57744402145727e-10,6.9013927759761905e-09,0,-2.4948521759494203e-09,3.59323623877752e-09,-1.57964117795845e-28,2.211117051289e-10,6.0880884147269405e-09,0
251,-3.4877355770435e-09,2.7646881309997103e-09,-7.20877004798916e-30,1.15730624828752e-10,6.25242370804321e-09,0,-3.85819967416501e-09,6.40059094976389e-09,7.84481243562252e-29,1.80603290486174e-10,1.02587906239289e-08,0,-3.10523994519917e-09,4.6590588367088705e-09,-3.1596258134236492e-28,2.63796223365593e-10,7.76429878190804e-09,0
252,-2.25855629137939e-09,3.08463846071934e-09,-3.78593245354855e-29,1.17681333692397e-10,5.34319475209873e-09,0,-3.84765531325388e-09,3.6061832147993595e-09,1.33774097438359e-28,1.8168920356525003e-10,7.453838528053241e-09,0,-3.4808922908954e-09,4.32466715415778e-09,4.6794256285255795e-28,2.81142515418273e-10,7.80555944505318e-09,0
253,-3.19651588197003e-09,3.4219191479128e-09,7.10552593682227e-29,1.22648920652834e-10,6.618435029882831e-09,0,-3.91836532847196e-09,4.12498721357808e-09,-5.96836541598369e-29,1.88246363281229e-10,8.04335254205004e-09,0,-4.710576990296031e-09,6.11960580762017e-09,-8.80149699262012e-29,2.93923629920298e-10,1.08301827979162e-08,0
254,-3.23356063931425e-09,4.20109461999276e-09,-1.2296977098026096e-28,1.28869938066967e-10,7.434655259307009e-09,0,-3.65924008887812e-09,6.114770324854411e-09,7.359924809533358e-29,1.84711939960887e-10,9.77401041373252e-09,0,-5.5085629319639905e-09,5.866110167662341e-09,-1.23761632056351e-27,3.0425475510935503e-10,1.13746730996263e-08,0
255,-3.49709569594352e-09,6.23164159232962e-09,-1.13887798669917e-29,1.34916361674474e-10,9.728737288273153e-09,0,-3.14366562234031e-09,4.34648095989139e-09,6.25793097258119e-29,1.81171748432933e-10,7.4901465822317e-09,0,-4.49470361807241e-09,7.357604915098261e-09,3.9553101457761493e-28,3.14177730531069e-10,1.18523085331707e-08,0
256,-2.9129702510633e-09,3.5355840291287702e-09,-1.2612530019803099e-28,1.22413056811887e-10,6.4485542801920706e-09,0,-2.90943975106922e-09,4.3258299763374304e-09,-1.78718285276462e-30,1.79814345076462e-10,7.235269727406651e-09,0,-4.23116167374093e-09,5.5133728254715505e-09,4.15059673156895e-28,3.098730495749e-10,9.74453449921248e-09,0
257,-3.32515303073593e-09,3.11531100799163e-09,5.6700632983761e-29,1.2150487708425e-10,6.4404640387275614e-09,0,-3.10271181384855e-09,4.33575988676199e-09,1.34216261627183e-28,1.92295535172118e-10,7.43847170061054e-09,0,-3.10261027213326e-09,4.10172429277699e-09,-1.00835179391674e-28,2.83062737796116e-10,7.204334564910251e-09,0
258,-5.66062489418712e-09,6.15195907426478e-09,4.41545832124086e-30,1.47153285003786e-10,1.18125839684519e-08,0,-4.53951038732839e-09,4.91690878249405e-09,2.96467546290032e-28,2.08219762094677e-10,9.45641916982244e-09,0,-4.86939247747917e-09,5.08214345816729e-09,-1.1908625450966e-28,3.24445606174974e-10,9.95153593564646e-09,0
259,-4.05940473818068e-09,6.44490783404404e-09,-9.11878182473234e-29,1.60421498785888e-10,1.05043125722247e-08,0,-6.129054906188341e-09,4.81906390513857e-09,5.51799541421336e-29,2.1765160670742e-10,1.09481188113269e-08,0,-6.882936050849761e-09,5.7686345499357e-09,3.94336866681356e-28,3.3210124811674803e-10,1.26515706007855e-08,0
260,-9.392337945937308e-11,1.19967173927442e-10,-2.87798131356266e-31,3.17112619220266e-12,2.13890553386815e-10,0,-1.49464479228951e-10,2.5398259214965003e-10,-1.8071261471198697e-30,5.21215609200986e-12,4.03447071378601e-10,0,-1.19049961596891e-10,1.86486361759666e-10,3.7206541280446194e-30,6.95392043376724e-12,3.05536323356557e-10,0
261,-1.01068891011333e-10,1.18904030928228e-10,-3.05206398131366e-30,3.98633604358465e-12,2.19972921939562e-10,0,-1.3185292779882e-10,2.03506867806234e-10,1.32353295660192e-29,6.32759239494868e-12,3.35359795605054e-10,0,-1.51787952350228e-10,2.41530120672961e-10,-1.7851301993047898e-30,8.73886423561776e-12,3.93318073023189e-10,0
262,-1.90810032867277e-10,3.4972768527375e-10,-3.25059882628451e-30,5.2503054738066e-12,5.40537718141027e-10,0,-2.52417695011473e-10,1.87798399753832e-10,1.90585140026418e-30,6.99183675203829e-12,4.40216094765305e-10,0,-3.28771834014629e-10,3.28994371637602e-10,-9.938247896691829e-30,1.10098049211205e-11,6.577662056522321e-10,0
263,-1.56538794495469e-10,3.29623976384319e-10,-1.35750955398601e-30,5.2009718456369495e-12,4.86162770879789e-10,0,-2.13170648301406e-10,3.75847019490858e-10,1.22765685935095e-29,7.679991064752439e-12,5.89017667792264e-10,0,-2.93719716421519e-10,2.575165211383e-10,7.23705981895005e-30,1.0646652372391e-11,5.51236237559819e-10,0
264,-1.34784929466583e-10,1.91156134308951e-10,-4.2954158211145895e-30,4.60065650958188e-12,3.25941063775534e-10,0,-1.2402386913305002e-10,1.48551994937425e-10,5.5471374314654995e-31,5.61760709120996e-12,2.72575864070474e-10,0,-1.43638854406926e-10,1.38202690154977e-10,6.4145308050716e-30,8.777961496029359e-12,2.81841544561903e-10,0
265,-1.39005361381982e-10,2.46866627760111e-10,-5.135413732896019e-30,4.5482575468039095e-12,3.85871989142093e-10,0,-2.22508380291031e-10,1.44271557852752e-10,-5.22227448297566e-30,5.882361808578389e-12,3.66779938143783e-10,0,-2.57614034174019e-10,3.62230578769463e-10,-1.13357222802923e-29,1.01891079393949e-11,6.19844612943481e-10,0
266,-1.69633774314523e-10,1.89036844926587e-10,-2.5065585907137096e-30,4.31739729850442e-12,3.5867061924111e-10,0,-2.12294216913539e-10,2.16457731995158e-10,3.6758178547953294e-30,6.16955984342094e-12,4.28751948908696e-10,0,-3.12256893729958e-10,4.52035415571634e-10,-8.25813972721555e-30,1.0858754181075e-11,7.64292309301591e-10,0
267,-1.29257564765946e-10,2.2359443951579e-10,-2.2542368022404497e-30,4.1980218344749696e-12,3.5285200428173603e-10,46,-1.49419559200915e-10,1.78556595354782e-10,-4.2463299076540895e-30,6.32827203179231e-12,3.27976154555697e-10,46,-1.53478549475092e-10,2.301743576573e-10,-5.2530167217593896e-30,9.87168743859093e-12,3.83652907132392e-10,46
268,-9.33276401674109e-11,1.52503636078486e-10,-2.6533108859390897e-30,4.0951306766468e-12,2.45831276245897e-10,0,-1.69705080306205e-10,2.07605428427753e-10,-5.63729614152992e-31,6.7047666930382295e-12,3.77310508733958e-10,0,-1.36668951608574e-10,1.72396249980604e-10,-1.43164715723412e-29,9.220737297303167e-12,3.09065201589178e-10,0
269,-1.83106618523846e-10,3.12792199877986e-10,-1.6575837054692798e-30,4.7918101797502786e-12,4.95898818401832e-10,0,-2.15848017613578e-10,2.8059626158418103e-10,7.345698150048269e-30,7.30034647277108e-12,4.96444279197759e-10,0,-2.06885028114664e-10,3.31044795784074e-10,5.14681951801111e-30,1.03778205921232e-11,5.379298238987391e-10,0
