image_id,classification,min,max,mean,sd,range,sum,zeroes,duplicates,mra_D1_min,mra_D1_max,mra_D1_mean,mra_D1_sd,mra_D1_range,mra_D1_zero,mra_D2_min,mra_D2_max,mra_D2_mean,mra_D2_sd,mra_D2_range,mra_D2_zero,mra_D3_min,mra_D3_max,mra_D3_mean,mra_D3_sd,mra_D3_range,mra_D3_zero,tri_min,tri_max,tri_mean,tri_sd,tri_range,var_sill,var_range,var_kappa,g,zeros,num_peaks,gradient_max,gradient_min,gradient_mean,gradient_stdev
978,low,213.828811645508,316.798583984375,276.033027561726,22.2844220275385,102.969772338867,15263522.2920532,0,0,-12.8423223157817,9.40385962860244,4.978630994475882e-19,0.631442980724143,22.2461819443841,0,-16.3178140719329,17.0770340933156,7.393822530659762e-19,1.04102824231193,33.3948481652486,0,-18.8837463084663,18.1548633253298,-1.96930846642912e-18,1.61837007771596,37.0386096337961,0,0.0168487159135724,71.3377160266441,4.43647850959528,5.75797972168396,71.3208673107305,884.488536844373,0.550455940599135,0.9,0.0452139501667667,0,8296,421.76968383789097,0.0,1.6207372596638598,10.090940198331714
916,med,210.813537597656,301.801727294922,273.732799163295,22.0153996745161,90.9881896972656,15136328.8625336,0,0,-12.4404365600022,6.61097406081868,1.92825972044013e-19,0.483964429669314,19.0514106208209,0,-14.6317257973592,11.0345934973075,8.271956243493301e-20,0.84980315788042,25.6663192946667,0,-22.3975766075171,17.0238366802917,-7.940933880509069e-22,1.36722452847012,39.4214132878088,0,0.072674073832548,71.5956840695208,4.00377885638211,4.71912653749996,71.5230099956883,862.020507412719,0.533514271516296,1.0,0.0451983443012035,0,8294,421.112197875977,0.0,1.5236589013329171,10.079264706185944
804,high,-33.6033363342285,33.5567932128906,-0.0446185738776153,7.63522199368194,67.1601295471191,-2467.22866113662,0,0,-4.56848540895115,2.52858846436791,3.68616190008816e-20,0.0976428811448957,7.09707387331905,0,-4.74478506344582,5.61961161265748,-2.11728672765756e-19,0.347772247475068,10.3643966761033,0,-10.3161769262133,10.1528391737465,-1.21856669519255e-18,1.06739600352718,20.4690160999597,0,0.104562918997141,20.3269774614025,2.93567219118015,2.08456622577532,20.2224145424053,59.3565141161819,0.0464431831690481,0.0,0.500437866285516,0,8298,180.00445672264323,0.0,0.2472877501587625,4.152607328104193
730,high,2.5701016733933603e-15,2.49325779577703e-07,6.19569182960283e-10,3.86556138834332e-09,2.49325777007601e-07,3.42596975409718e-05,0,0,-4.44222871928161e-08,6.34725430471291e-08,-2.17762854907566e-28,7.19449011639561e-10,1.07894830239945e-07,0,-5.98177238079526e-08,7.76846341446397e-08,5.84346425630272e-28,1.0013900791321502e-09,1.37502357952592e-07,0,-2.3563613838868e-08,2.37582138143687e-08,-2.1698284946278e-28,8.68032898378834e-10,4.73218276532367e-08,0,4.94595667506493e-16,4.55743790561264e-07,7.08033310039981e-10,6.136144372026221e-09,4.55743790066668e-07,2.0312533549741e-17,0.115773900642047,0.3,0.951999068041469,0,8316,179.9999939255631,0.0,0.3104673706560919,4.144324476501933
801,high,-34.5159492492676,47.0627250671387,0.151679125469241,8.70821619098066,81.5786743164062,8387.24892194716,0,0,-8.07586248089271,4.46957023546379,-6.35274710440725e-20,0.184751444844505,12.5454327163565,0,-11.9853924882106,9.90543868509262,-2.61307213322433e-19,0.668888685893772,21.8908311733032,0,-13.5944368857971,15.6444641687317,-5.8878201311365605e-19,1.51034544688863,29.2389010545288,0,0.122584806505717,31.7158069206717,3.59655730731584,2.81715420817776,31.593222114166,74.6726914414203,0.11593934105797,0.0,0.500437866285516,0,8290,180.01380316074938,0.0,0.2499044670098537,4.152426289941833
918,med,212.107879638672,303.857177734375,273.77789327723,22.0127158947993,91.7492980957031,15138822.3866577,0,0,-9.01393153122028,5.80730338556692,4.7165225801394e-20,0.481129179659319,14.8212349167872,0,-14.8770512649264,10.1528508927576,-5.836983142505e-19,0.835925838419894,25.029902157684,0,-20.0531570880274,13.9049822604107,-5.70061506580908e-19,1.35174259408766,33.9581393484382,0,0.07490379625526,51.8045475239476,4.06419230446294,4.64573089399317,51.7296437276923,869.301468719947,0.536160400591522,1.0,0.0452096976078206,0,8290,420.452255249023,0.0,1.5318580586538273,10.054803356506309
940,med,7797.94384765625,44966.13671875,17993.3762757513,6577.35828751765,37168.1928710938,994961734.543945,0,0,-11924.9139327007,16090.3266687573,-3.24578005933346e-17,375.898124739178,28015.2406014581,0,-12529.9582550402,10713.3282465167,-5.91296681390305e-17,444.497251496224,23243.2865015569,0,-12958.4621631705,13007.3120250471,-1.0377842650305201e-15,644.284942343328,25965.7741882176,0,22.8296809048102,69528.7367736474,1693.0986676119,2942.96820826888,69505.9070927426,111456165.221479,0.752710472098264,0.6,0.205936713171452,0,8293,27224.6875,0.0,425.21850865725895,948.5936822256064
831,high,0.0,1.0,0.323782818513154,0.393800154330368,1.0,17903.8947325034,13728,0,-0.503788149719904,0.741411687871137,1.9641556826666602e-21,0.0466976528002157,1.24519983759104,80,-0.768388415497908,0.681603186588715,-1.04086146985981e-20,0.0764893027094699,1.44999160208662,80,-0.697362324744537,0.750967846052845,1.93974466370065e-20,0.117588259920916,1.44833017079738,80,0.0,2.45305703098945,0.36026627167411,0.419307333391236,2.45305703098945,0.138612713321016,0.031657742472063,0.7,0.637662756694729,13728,8337,184.1912293434143,0.0,1.113279103760339,4.083494343810318
857,med,98.2692337036133,335.024841308594,243.621445460452,47.8417232409255,236.75560760498,13471291.4481812,0,0,-22.7048676802792,33.5513156150531,7.212328687917172e-19,0.673192289576115,56.2561832953322,0,-41.7593715782222,29.6581234890721,1.85482642456123e-18,1.0701921282891,71.4174950672944,0,-27.5587216816084,23.7754074994031,2.45708572203153e-18,1.62343088349487,51.3341291810115,0,0.100312916806431,86.842136307619,6.17075218774181,6.34411968627734,86.7418233908126,3500.27348036181,0.544376900333554,1.1,0.100539957337424,0,8318,293.37077331543003,0.0,1.717069429917519,6.328102000844682
887,med,176.468521118164,308.671020507812,274.279731907778,25.1861152988861,132.202499389648,15166572.0555725,0,0,-19.8815956797475,16.9335477847856,4.97804400260416e-19,0.521200897844001,36.8151434645331,0,-21.0691507964881,14.9660349306072,6.62655859259542e-19,0.841888556258894,36.0351857270952,0,-18.5575719909908,12.0078174327322,3.56127159775411e-18,1.3202998682497,30.565389423723,0,0.0469660669094685,78.4506505477589,3.99246937633928,4.5550081409086,78.4036844808495,1100.97486861822,0.630776901051575,1.0,0.0470536178861142,0,143,180.0,0.0,0.2608858015213902,4.147817970306258
